x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class
0.552680253982544,0.5612488985061646,-2.216071605682373,0.9991390705108643,0.5914444923400879,0.4693416357040405,-2.1270954608917236,0.9989362359046936,0.6174598932266235,0.4690319299697876,-2.126499652862549,0.9989529848098755,0.6397408843040466,0.4685729742050171,-2.1263020038604736,0.9987020492553711,0.5025458931922913,0.4664919376373291,-2.1520094871520996,0.9991353154182434,0.47313588857650757,0.4650651216506958,-2.1525814533233643,0.9991706609725952,0.447441965341568,0.4643939733505249,-2.1524579524993896,0.9991040825843811,0.6769153475761414,0.4888409376144409,-1.466843843460083,0.9985164999961853,0.4136377274990082,0.4908134937286377,-1.5784565210342407,0.9994279742240906,0.6062930822372437,0.6372156143188477,-1.95095956325531,0.9994101524353027,0.5009443759918213,0.6343104839324951,-1.9850847721099854,0.9995241165161133,0.8499912619590759,0.8682599067687988,-0.9631569385528564,0.9970121383666992,0.23762786388397217,0.9165101051330566,-1.1350462436676025,0.9983100891113281,1.0281511545181274,1.273766040802002,-0.8235878944396973,0.25396907329559326,0.06819400191307068,1.4175723791122437,-1.1737524271011353,0.4695243239402771,1.0857188701629639,1.572295904159546,-1.3619756698608398,0.04509576037526131,0.08062601089477539,1.8066613674163818,-1.6641395092010498,0.047701865434646606,1.140866994857788,1.6761722564697266,-1.5074268579483032,0.04298786818981171,0.03986942768096924,1.9429630041122437,-1.8326700925827026,0.04437999427318573,1.0917528867721558,1.6936893463134766,-1.6514049768447876,0.06543410569429398,0.1099080741405487,1.9551509618759155,-1.9719716310501099,0.06528247892856598,1.0618828535079956,1.6672043800354004,-1.4503899812698364,0.07337252050638199,0.1345481276512146,1.9105368852615356,-1.7507654428482056,0.07066184282302856,0.7895904183387756,1.8802447319030762,0.07611565291881561,0.0005914329085499048,0.4009988307952881,1.9417778253555298,-0.06311813741922379,0.0007525341352447867,0.814705491065979,2.6764769554138184,-0.009550514630973339,0.0057223462499678135,0.4490666687488556,2.770941734313965,-0.2363034337759018,0.004253100603818893,0.8591158390045166,3.405940055847168,0.8655213713645935,0.003215629607439041,0.49136605858802795,3.471892833709717,0.5186939239501953,0.0021530943922698498,0.8704122304916382,3.5308446884155273,0.9531977772712708,0.0027528468053787947,0.4834146499633789,3.577742576599121,0.5804334878921509,0.0028048320673406124,0.828545093536377,3.625674247741699,0.4224094748497009,0.0031802125740796328,0.5779783129692078,3.707209348678589,-0.01567082293331623,0.0019678990356624126,Forward
0.5704834461212158,0.5504380464553833,-2.1723783016204834,0.9994840621948242,0.6090683341026306,0.4589911699295044,-2.088167428970337,0.9992720484733582,0.6328561305999756,0.4598473310470581,-2.087510824203491,0.9992942810058594,0.6559656262397766,0.4605056047439575,-2.087127208709717,0.9991241097450256,0.5224097967147827,0.4538205862045288,-2.1154212951660156,0.9993882179260254,0.4917694330215454,0.45227158069610596,-2.1159207820892334,0.9994199275970459,0.4626922607421875,0.45190954208374023,-2.1157259941101074,0.9993507266044617,0.6918273568153381,0.4824039936065674,-1.4483691453933716,0.9989656209945679,0.42353910207748413,0.47792935371398926,-1.5754801034927368,0.9995526671409607,0.618528425693512,0.6276239156723022,-1.91552734375,0.9996024966239929,0.5144400000572205,0.6283664703369141,-1.953944206237793,0.9996439218521118,0.8491725921630859,0.8565822839736938,-0.9956445693969727,0.9979664087295532,0.2387072741985321,0.9061022996902466,-1.1442471742630005,0.998455286026001,0.9938962459564209,1.2386466264724731,-0.8735848665237427,0.3292277753353119,0.07565996050834656,1.382394552230835,-1.2322763204574585,0.4938993453979492,1.0306864976882935,1.6254351139068604,-1.3807239532470703,0.0536574088037014,0.08177492022514343,1.8097121715545654,-1.7026863098144531,0.042776841670274734,1.0835158824920654,1.7571889162063599,-1.5245234966278076,0.05060790851712227,0.03958350419998169,1.9567629098892212,-1.8697290420532227,0.03955378383398056,1.0223615169525146,1.7828927040100098,-1.6544349193572998,0.07790414988994598,0.11358761787414551,1.9773600101470947,-1.9986635446548462,0.06045067682862282,0.9937944412231445,1.7454743385314941,-1.463881492614746,0.08889398723840714,0.13875406980514526,1.9275315999984741,-1.7869257926940918,0.06639427691698074,0.7725698947906494,1.8480881452560425,0.07857626676559448,0.000602406682446599,0.39212751388549805,1.9091347455978394,-0.06573953479528427,0.0006819203845225275,0.7914206981658936,2.6401965618133545,0.016444075852632523,0.006573145277798176,0.429958313703537,2.728891372680664,-0.23095588386058807,0.004281218163669109,0.8261788487434387,3.36936092376709,0.8065978288650513,0.0039000394754111767,0.46667662262916565,3.4177937507629395,0.4759019613265991,0.002295310376212001,0.834238588809967,3.49497389793396,0.8886140584945679,0.003130960976704955,0.46022409200668335,3.5223069190979004,0.5348449349403381,0.0028153210878372192,0.7956266403198242,3.5941858291625977,0.38282984495162964,0.0035504959523677826,0.5469487309455872,3.656315803527832,-0.03702704980969429,0.0019044473301619291,Forward
0.5868856310844421,0.5592461824417114,-2.1159470081329346,0.9991624355316162,0.6239688396453857,0.4647805690765381,-2.022742748260498,0.9988848567008972,0.6470475792884827,0.46578967571258545,-2.0219476222991943,0.9989210367202759,0.6701080799102783,0.46650874614715576,-2.0215771198272705,0.9986581802368164,0.5397108793258667,0.46063125133514404,-2.056643486022949,0.999077558517456,0.5067876577377319,0.4602222442626953,-2.0570690631866455,0.9991348385810852,0.47645312547683716,0.46061885356903076,-2.056971549987793,0.9990270137786865,0.7026971578598022,0.4893012046813965,-1.3490740060806274,0.998511016368866,0.4317784011363983,0.4855380058288574,-1.5052303075790405,0.9993507266044617,0.632078230381012,0.6342792510986328,-1.8474187850952148,0.9994858503341675,0.530428409576416,0.6362502574920654,-1.8945231437683105,0.9995760321617126,0.8552519083023071,0.8734593391418457,-0.8602309226989746,0.9977210164070129,0.235134094953537,0.9143991470336914,-1.0854796171188354,0.9986431002616882,1.0194976329803467,1.2701292037963867,-0.7127782106399536,0.2832236886024475,0.05437439680099487,1.3983607292175293,-1.1310107707977295,0.48239943385124207,1.079166293144226,1.5830087661743164,-1.2565085887908936,0.05981864035129547,0.07195082306861877,1.8274372816085815,-1.6144410371780396,0.03453594818711281,1.1373040676116943,1.6900503635406494,-1.4027469158172607,0.05501637980341911,0.029873013496398926,1.9741007089614868,-1.7828922271728516,0.03165213018655777,1.0838258266448975,1.7104923725128174,-1.5425512790679932,0.08345718681812286,0.10782966017723083,1.9959454536437988,-1.9174678325653076,0.04984084516763687,1.0523900985717773,1.684171438217163,-1.3465218544006348,0.09548316150903702,0.13160210847854614,1.946844220161438,-1.7011042833328247,0.05241231992840767,0.7854112982749939,1.9033148288726807,0.10641071200370789,0.0002885384892579168,0.39151692390441895,1.9558199644088745,-0.09288547933101654,0.0003965665237046778,0.8035234212875366,2.7154552936553955,0.009723487310111523,0.005458495579659939,0.4292495548725128,2.7951622009277344,-0.33410245180130005,0.003880817908793688,0.8286476731300354,3.456745147705078,0.9027987718582153,0.0032233037054538727,0.45406845211982727,3.5212035179138184,0.36803051829338074,0.0021970137022435665,0.8296740651130676,3.5854105949401855,0.9938042163848877,0.0029626796022057533,0.4388428330421448,3.635904312133789,0.42373332381248474,0.002828177297487855,0.815322756767273,3.6763670444488525,0.4961146116256714,0.0028992018196731806,0.5509243607521057,3.754230260848999,-0.18089669942855835,0.0017097367672249675,Forward
0.5316009521484375,0.5626616477966309,-1.941745638847351,0.9997661709785461,0.5789204835891724,0.46916210651397705,-1.8569673299789429,0.9995997548103333,0.6087805032730103,0.46895813941955566,-1.8562248945236206,0.999618411064148,0.6340109705924988,0.4683774709701538,-1.855425477027893,0.9995377063751221,0.48372912406921387,0.46220409870147705,-1.870268702507019,0.9996353387832642,0.4542042315006256,0.4584815502166748,-1.87058687210083,0.9996588230133057,0.43199241161346436,0.4567866325378418,-1.8701131343841553,0.9996131062507629,0.6717199087142944,0.48849058151245117,-1.2529126405715942,0.9994251728057861,0.40270543098449707,0.4839740991592407,-1.3127989768981934,0.9996615648269653,0.5975949764251709,0.6489578485488892,-1.7053371667861938,0.9998437166213989,0.4820730686187744,0.636550784111023,-1.7241002321243286,0.9998342990875244,0.8581308126449585,0.874443531036377,-0.8869925141334534,0.9992659687995911,0.22549289464950562,0.926414966583252,-0.9615078568458557,0.9993669390678406,1.0016164779663086,1.3262373208999634,-0.8728185296058655,0.46770358085632324,0.07577496767044067,1.444808006286621,-1.1181288957595825,0.5183138847351074,1.0322933197021484,1.739551305770874,-1.521177053451538,0.09580975025892258,0.07878506183624268,1.870263695716858,-1.778454303741455,0.04671382158994675,1.0937426090240479,1.8784960508346558,-1.6989928483963013,0.08282783627510071,0.02914339303970337,2.0253748893737793,-1.9850516319274902,0.043147794902324677,1.0173816680908203,1.9074703454971313,-1.8249541521072388,0.12938866019248962,0.11525806784629822,2.046543836593628,-2.107694625854492,0.0695597231388092,0.9833371639251709,1.865975260734558,-1.6095706224441528,0.14655353128910065,0.14552679657936096,1.9934412240982056,-1.8705048561096191,0.07587039470672607,0.7969644069671631,1.9239767789840698,0.08279193192720413,0.00042415515054017305,0.39572155475616455,1.975961446762085,-0.06885533779859543,0.0005382318049669266,0.8334282040596008,2.734637975692749,-0.0731232613325119,0.004594424273818731,0.4532330632209778,2.8273861408233643,-0.29270100593566895,0.00358539423905313,0.8698955774307251,3.4740381240844727,0.7121026515960693,0.0036311030853539705,0.4884665608406067,3.5457186698913574,0.32971954345703125,0.0026450068689882755,0.8770816326141357,3.605855941772461,0.7958707809448242,0.002891656244173646,0.4830901026725769,3.665320873260498,0.38154318928718567,0.0030298754572868347,0.8454318642616272,3.716907024383545,0.31048819422721863,0.0028102947399020195,0.5693557858467102,3.790571689605713,-0.18041683733463287,0.0018344250274822116,Forward
0.49975505471229553,0.5612536668777466,-2.1842360496520996,0.9996832609176636,0.5438457131385803,0.4608365297317505,-2.114262580871582,0.999515175819397,0.5750654935836792,0.4584909677505493,-2.1137161254882812,0.9995429515838623,0.6024135947227478,0.45486748218536377,-2.1131482124328613,0.9994296431541443,0.45246922969818115,0.4617704153060913,-2.1211531162261963,0.9995651841163635,0.4276212155818939,0.46122169494628906,-2.121584177017212,0.9995943903923035,0.4090029001235962,0.4616051912307739,-2.121248483657837,0.9995496869087219,0.6458462476730347,0.47257065773010254,-1.5364792346954346,0.9993077516555786,0.38707196712493896,0.4867513179779053,-1.5603541135787964,0.9996641874313354,0.5697041749954224,0.6402295827865601,-1.9500590562820435,0.999786913394928,0.45995408296585083,0.6369816064834595,-1.9585838317871094,0.9997957348823547,0.8574459552764893,0.8641284704208374,-1.1215147972106934,0.9992732405662537,0.22390949726104736,0.9264874458312988,-1.161352276802063,0.9994675517082214,1.061548113822937,1.283660650253296,-1.024600625038147,0.49693185091018677,0.09985977411270142,1.3894234895706177,-1.199580192565918,0.6073272824287415,1.087523341178894,1.7185157537460327,-1.5235713720321655,0.0664120614528656,0.05423414707183838,1.901974081993103,-1.6438862085342407,0.07792088389396667,1.1446568965911865,1.8647502660751343,-1.6808768510818481,0.053716570138931274,0.005618631839752197,2.058067798614502,-1.815792441368103,0.0666760802268982,1.063905119895935,1.8992160558700562,-1.8106926679611206,0.08555491268634796,0.08996349573135376,2.079800605773926,-1.955416202545166,0.09844883531332016,1.034794569015503,1.8550752401351929,-1.6065428256988525,0.09456587582826614,0.11975616216659546,2.0277273654937744,-1.7345889806747437,0.11233598738908768,0.8056915402412415,1.927512764930725,0.05711933970451355,0.0012563187628984451,0.4120844006538391,1.9876333475112915,-0.04454214870929718,0.0014884333359077573,0.8442511558532715,2.7686450481414795,0.04494502767920494,0.004369883798062801,0.4725278615951538,2.848475456237793,-0.17672289907932281,0.0036979687865823507,0.8938069343566895,3.4866576194763184,0.7465689182281494,0.003413114696741104,0.5297774076461792,3.56386399269104,0.4102003276348114,0.002563571324571967,0.91107577085495,3.6129283905029297,0.8193054795265198,0.0025820238515734673,0.5292136073112488,3.6781129837036133,0.46039947867393494,0.0028858918230980635,0.8543994426727295,3.722593307495117,0.32287582755088806,0.0029458741191774607,0.6034948825836182,3.8067831993103027,-0.07958481460809708,0.002040728460997343,Forward
0.4967937469482422,0.5552246570587158,-2.3121087551116943,0.9995197057723999,0.5405386686325073,0.4582115411758423,-2.229140043258667,0.9993488192558289,0.5714314579963684,0.45628130435943604,-2.228574514389038,0.9993897676467896,0.5983464121818542,0.45395445823669434,-2.22800350189209,0.999229907989502,0.44635286927223206,0.4588160514831543,-2.23745059967041,0.9994080066680908,0.41989022493362427,0.45820724964141846,-2.237938404083252,0.9994334578514099,0.39977791905403137,0.4589031934738159,-2.237678050994873,0.9993540644645691,0.6416512727737427,0.4761427640914917,-1.5898418426513672,0.9990605711936951,0.3735581040382385,0.487079381942749,-1.6202634572982788,0.9995219707489014,0.5669615864753723,0.6379420757293701,-2.0555012226104736,0.9996507167816162,0.4527329206466675,0.6323124170303345,-2.066006660461426,0.9996517896652222,0.861027717590332,0.8644499778747559,-1.112924575805664,0.9986708164215088,0.20973718166351318,0.9512537717819214,-1.1719684600830078,0.9989821314811707,1.0477080345153809,1.291530728340149,-0.9828035831451416,0.3540036678314209,0.07675808668136597,1.4050793647766113,-1.1509926319122314,0.5266651511192322,1.0948936939239502,1.7000648975372314,-1.5099661350250244,0.04144220054149628,0.062272071838378906,1.9328712224960327,-1.5818617343902588,0.037227507680654526,1.156412124633789,1.8407403230667114,-1.664460301399231,0.03797159343957901,0.01552581787109375,2.0960397720336914,-1.7400202751159668,0.03378980979323387,1.0868871212005615,1.8726098537445068,-1.8073521852493286,0.06056145206093788,0.09567737579345703,2.120664119720459,-1.9031105041503906,0.05276311933994293,1.0557715892791748,1.8291953802108765,-1.5974266529083252,0.0678192526102066,0.12317997217178345,2.0623412132263184,-1.6790977716445923,0.05896229296922684,0.8175021409988403,1.9293904304504395,0.06620610505342484,0.0011812200536951423,0.41306817531585693,2.003891944885254,-0.052629504352808,0.0013356737326830626,0.860948920249939,2.7760767936706543,-0.002440748503431678,0.0056072622537612915,0.4798925518989563,2.8632378578186035,-0.22007644176483154,0.0041220965795218945,0.9186131954193115,3.5201539993286133,0.7479471564292908,0.0038426935207098722,0.5391777157783508,3.575704574584961,0.44091781973838806,0.0023391530849039555,0.9364223480224609,3.6513054370880127,0.8234883546829224,0.002788670128211379,0.5357425212860107,3.685192108154297,0.49636024236679077,0.0026059451047331095,0.8817058801651001,3.752609968185425,0.274932861328125,0.003545077983289957,0.6337440013885498,3.821176767349243,-0.08934683352708817,0.0020419047214090824,Forward
0.5149485468864441,0.5616036653518677,-2.123168706893921,0.999795138835907,0.5576009750366211,0.4648628234863281,-2.039238929748535,0.9996912479400635,0.5882664322853088,0.4632387161254883,-2.0384273529052734,0.99970942735672,0.6138407588005066,0.4613358974456787,-2.037639617919922,0.9996381998062134,0.46334582567214966,0.46471643447875977,-2.057551860809326,0.9997188448905945,0.4343709647655487,0.463695764541626,-2.0579967498779297,0.9997313618659973,0.4130353331565857,0.4642348289489746,-2.057543992996216,0.9996926784515381,0.6534281969070435,0.4826962947845459,-1.4168423414230347,0.9995591044425964,0.38500988483428955,0.49338722229003906,-1.4965368509292603,0.9997630715370178,0.5824930667877197,0.6435810327529907,-1.8761364221572876,0.9998645782470703,0.4683306813240051,0.6386851072311401,-1.9006859064102173,0.9998607635498047,0.849991500377655,0.8670575618743896,-0.9817880392074585,0.9994019269943237,0.21894040703773499,0.9264492988586426,-1.110838770866394,0.9995222091674805,0.9995236396789551,1.304409146308899,-0.9208298921585083,0.3811386823654175,0.04269963502883911,1.434121012687683,-1.2361705303192139,0.5156888961791992,1.026111364364624,1.7198634147644043,-1.5232348442077637,0.0491337850689888,0.05481070280075073,1.844367265701294,-1.7984001636505127,0.044050175696611404,1.0844166278839111,1.8634817600250244,-1.6865663528442383,0.04533802717924118,0.007267296314239502,1.9934101104736328,-1.9873297214508057,0.040538039058446884,1.0076220035552979,1.8950977325439453,-1.8140974044799805,0.075779490172863,0.09457418322563171,2.015268087387085,-2.1135411262512207,0.06410340964794159,0.9784281849861145,1.849858283996582,-1.6096380949020386,0.08322420716285706,0.12145474553108215,1.96364164352417,-1.8871442079544067,0.07107670605182648,0.7885369658470154,1.9079391956329346,0.10015536844730377,0.00043928122613579035,0.3882242441177368,1.9693858623504639,-0.0857773870229721,0.0005186758935451508,0.8344364166259766,2.7308177947998047,-0.005159908439964056,0.0025631787721067667,0.4467928409576416,2.8152780532836914,-0.2885707914829254,0.0020108807366341352,0.8830544948577881,3.4594483375549316,0.7456290125846863,0.0019818407017737627,0.4903881549835205,3.527104616165161,0.3331529498100281,0.0013598845107480884,0.8977939486503601,3.5930888652801514,0.8262215256690979,0.001770621514879167,0.4817819893360138,3.6442112922668457,0.3863689601421356,0.0019231115002185106,0.8508209586143494,3.6851251125335693,0.33320900797843933,0.0017442053649574518,0.5874865651130676,3.7636685371398926,-0.1739485263824463,0.0011043640552088618,Forward
0.5619029998779297,0.5738991498947144,-1.9111965894699097,0.9991808533668518,0.6007810831069946,0.4764132499694824,-1.8251917362213135,0.9988678693771362,0.6251230239868164,0.47496020793914795,-1.8244669437408447,0.9989509582519531,0.6465056538581848,0.4740571975708008,-1.8237849473953247,0.9987731575965881,0.5115303993225098,0.4735797643661499,-1.8522005081176758,0.9989006519317627,0.47982510924339294,0.47085750102996826,-1.852620005607605,0.9989677667617798,0.45032164454460144,0.46895837783813477,-1.8521902561187744,0.9988670349121094,0.6806944608688354,0.49058449268341064,-1.2015671730041504,0.9985596537590027,0.4110434651374817,0.4901113510131836,-1.323732852935791,0.9990373849868774,0.6112852096557617,0.6526371240615845,-1.6648764610290527,0.9995272159576416,0.5069381594657898,0.6497799158096313,-1.7019500732421875,0.9995161294937134,0.8465983867645264,0.8757940530776978,-0.7791789174079895,0.998936116695404,0.218629390001297,0.9340710639953613,-0.9602658152580261,0.998976469039917,0.9870856404304504,1.3299927711486816,-0.6509975790977478,0.37552204728126526,0.06962054967880249,1.4504978656768799,-0.963649570941925,0.44393807649612427,1.0296707153320312,1.6995478868484497,-1.2121087312698364,0.09159848839044571,0.07786750793457031,1.8839002847671509,-1.4200643301010132,0.03204876929521561,1.0884809494018555,1.8192384243011475,-1.363754153251648,0.08126756548881531,0.030644714832305908,2.032787561416626,-1.584568738937378,0.031289827078580856,1.0265657901763916,1.8401069641113281,-1.4946736097335815,0.1217062771320343,0.10999628901481628,2.053223133087158,-1.7210357189178467,0.050424762070178986,0.9942107200622559,1.8088070154190063,-1.2994046211242676,0.1403757929801941,0.13668331503868103,2.003265380859375,-1.5087884664535522,0.0541427917778492,0.7802750468254089,1.9348580837249756,0.10657607018947601,0.00036877873935736716,0.3880467414855957,1.9844000339508057,-0.09253700822591782,0.0004679849080275744,0.8235005140304565,2.7581381797790527,-0.0796835646033287,0.0040730941109359264,0.44952741265296936,2.837637186050415,-0.32219964265823364,0.0032285077031701803,0.8664788007736206,3.505337953567505,0.7447604537010193,0.0028428907971829176,0.490675687789917,3.5738534927368164,0.3042767643928528,0.002239819150418043,0.8764556646347046,3.637880802154541,0.8333398699760437,0.0028042371850460768,0.4819295406341553,3.696413040161133,0.3570629954338074,0.0033290504943579435,0.8493915796279907,3.742253303527832,0.368649959564209,0.002293199533596635,0.5829356908798218,3.8107879161834717,-0.20111246407032013,0.0016867666272446513,Forward
0.5596150159835815,0.5713688135147095,-2.221877336502075,0.9992839694023132,0.6006646752357483,0.4734383821487427,-2.134855270385742,0.9989567995071411,0.6266840696334839,0.4725576639175415,-2.1341185569763184,0.9990013241767883,0.6493308544158936,0.47189784049987793,-2.133772134780884,0.9987587928771973,0.5109058618545532,0.4701589345932007,-2.1599810123443604,0.9991146922111511,0.47964465618133545,0.4676591157913208,-2.1604297161102295,0.9991841912269592,0.45190027356147766,0.4658684730529785,-2.1601438522338867,0.9990836381912231,0.6862807869911194,0.491269588470459,-1.4794059991836548,0.9985730648040771,0.4146310091018677,0.48935163021087646,-1.5926868915557861,0.9993233680725098,0.6125133633613586,0.6500046253204346,-1.9592537879943848,0.9995006322860718,0.5037227272987366,0.6463989019393921,-1.9935473203659058,0.9995630383491516,0.8602593541145325,0.8758829832077026,-1.0073721408843994,0.9983067512512207,0.2226819097995758,0.9239858388900757,-1.1499714851379395,0.9987144470214844,1.0099260807037354,1.2886133193969727,-0.8251590132713318,0.31229108572006226,0.06683593988418579,1.4248127937316895,-1.1253353357315063,0.42640259861946106,1.0529197454452515,1.6738518476486206,-1.3196293115615845,0.053460393100976944,0.07655993103981018,1.8698214292526245,-1.525015115737915,0.022346340119838715,1.1118028163909912,1.800868034362793,-1.4670906066894531,0.04763238877058029,0.031626999378204346,2.0244216918945312,-1.6826226711273193,0.02144184336066246,1.0482401847839355,1.828728199005127,-1.6075834035873413,0.0736025720834732,0.11029559373855591,2.0502681732177734,-1.8302556276321411,0.035019997507333755,1.016347050666809,1.7934093475341797,-1.40740966796875,0.08568891882896423,0.13518813252449036,1.9957964420318604,-1.6161274909973145,0.0374181754887104,0.7898538708686829,1.9183282852172852,0.08150403946638107,0.0003083845367655158,0.39255842566490173,1.9798383712768555,-0.06785716861486435,0.0004036787140648812,0.8278087377548218,2.7559030055999756,-0.03073541633784771,0.005093614105135202,0.45210519433021545,2.846360206604004,-0.23527981340885162,0.003801934188231826,0.8767747282981873,3.495837688446045,0.875049889087677,0.0031770893838256598,0.49804219603538513,3.5737476348876953,0.4950582683086395,0.002254289109259844,0.8850648403167725,3.6232190132141113,0.9697773456573486,0.002704478334635496,0.4913790225982666,3.6905229091644287,0.5557049512863159,0.0029040744993835688,0.8537884950637817,3.733957052230835,0.4642243981361389,0.002866577822715044,0.5896793603897095,3.816131114959717,-0.03411319851875305,0.0017992740031331778,Forward
0.5725033283233643,0.5648912191390991,-2.1927592754364014,0.9997127652168274,0.6086318492889404,0.47049427032470703,-2.106539726257324,0.999567449092865,0.6331915855407715,0.4703718423843384,-2.1057026386260986,0.9995788931846619,0.6567092537879944,0.47028541564941406,-2.105121374130249,0.9994720816612244,0.5193594694137573,0.4682506322860718,-2.1293554306030273,0.9996386766433716,0.48806142807006836,0.4681745767593384,-2.1297359466552734,0.9996567964553833,0.45901256799697876,0.4689449071884155,-2.129397392272949,0.9996104836463928,0.6956146955490112,0.4922112226486206,-1.4630632400512695,0.9993783235549927,0.4198554754257202,0.4974015951156616,-1.5708461999893188,0.9997164607048035,0.621411919593811,0.6400270462036133,-1.9362620115280151,0.9997956156730652,0.5176944136619568,0.6441349983215332,-1.9690500497817993,0.9998155236244202,0.8623881340026855,0.8694412708282471,-1.0171546936035156,0.9988784193992615,0.24439889192581177,0.925855278968811,-1.1429864168167114,0.9992172718048096,1.0166159868240356,1.2740256786346436,-0.9215120673179626,0.36083927750587463,0.06868618726730347,1.426081657409668,-1.2798823118209839,0.502487063407898,1.0430314540863037,1.6729531288146973,-1.4856982231140137,0.05738500505685806,0.08529171347618103,1.8251434564590454,-1.8553751707077026,0.05383380874991417,1.0963044166564941,1.811395525932312,-1.6447619199752808,0.05405779555439949,0.044345974922180176,1.9695873260498047,-2.0446484088897705,0.04983653128147125,1.0274454355239868,1.838023066520691,-1.7720509767532349,0.0861615240573883,0.1239248514175415,1.982954740524292,-2.1649653911590576,0.0764341875910759,0.9983013868331909,1.796661615371704,-1.5704752206802368,0.09720348566770554,0.14959871768951416,1.9345958232879639,-1.9407405853271484,0.0850229561328888,0.806523323059082,1.8748109340667725,0.08371841907501221,0.0005468993331305683,0.413849413394928,1.939261555671692,-0.07037217170000076,0.0006861031288281083,0.8418078422546387,2.676429271697998,0.00036919076228514314,0.005456448532640934,0.46699759364128113,2.7738490104675293,-0.24572865664958954,0.003496760968118906,0.8831659555435181,3.403002977371216,0.8037410378456116,0.0035719680599868298,0.5092138051986694,3.470945358276367,0.4308674931526184,0.0021759867668151855,0.890305757522583,3.5307085514068604,0.8880288004875183,0.003016324480995536,0.5023191571235657,3.581113338470459,0.486453652381897,0.0027726658154278994,0.8586177825927734,3.6343870162963867,0.3874022364616394,0.003076782450079918,0.5993432402610779,3.7127115726470947,-0.09094800800085068,0.0016799496952444315,Forward
